,outname,pyearnm,area,outcome,stname,pyear,agegrp,est_total,low_total,up_total,group,nsel,ncomp,wtintrr,pop,BSAE,low_sae,up_sae,ste_total,ste_sae,state,gen_corr,year,BSAE_perc
129305,serious mental illness in the past year,2018-2019,2.0,SMIYR,Ohio,20.0,4.0,562.0,493.0,639.0,5.0,5669.0,3736.0,0.6527,8935343.0,0.062872,0.055208,0.071521,37.0,0.00417,39.0,0.13158134070311764,2019,6.2871999999999995
129454,serious mental illness in the past year,2018-2019,2.0,SMIYR,Oklahoma,20.0,4.0,158.0,132.0,190.0,4.0,2197.0,1445.0,0.6643,2915891.0,0.054326,0.045261,0.065082,15.0,0.005033,40.0,0.24330380018119738,2019,5.4326
129603,serious mental illness in the past year,2018-2019,2.0,SMIYR,Oregon,20.0,4.0,189.0,158.0,225.0,5.0,2161.0,1419.0,0.66,3296088.0,0.057197,0.047928,0.068131,17.0,0.005155,41.0,0.21723169259875405,2019,5.7197
129752,serious mental illness in the past year,2018-2019,2.0,SMIYR,Pennsylvania,20.0,4.0,493.0,431.0,564.0,2.0,5356.0,3512.0,0.6542,9968253.0,0.049442,0.043201,0.056531,34.0,0.003406,42.0,0.15638265752961955,2019,4.9442
129901,serious mental illness in the past year,2018-2019,2.0,SMIYR,Rhode Island,20.0,4.0,42.0,35.0,51.0,3.0,2151.0,1387.0,0.6426,837863.0,0.050494,0.042073,0.060494,4.0,0.00469,44.0,0.25229888739095535,2019,5.0493999999999994
130050,serious mental illness in the past year,2018-2019,2.0,SMIYR,South Carolina,20.0,4.0,191.0,158.0,230.0,2.0,1898.0,1378.0,0.7344,3911753.0,0.048854,0.040509,0.058814,18.0,0.004618,45.0,0.25311586428743665,2019,4.8854
130199,serious mental illness in the past year,2018-2019,2.0,SMIYR,South Dakota,20.0,4.0,35.0,29.0,42.0,3.0,2067.0,1400.0,0.6995,649047.0,0.053356,0.044402,0.063994,3.0,0.00498,46.0,0.27633113301655765,2019,5.3356
130348,serious mental illness in the past year,2018-2019,2.0,SMIYR,Tennessee,20.0,4.0,281.0,235.0,335.0,3.0,2127.0,1465.0,0.6721,5185822.0,0.054167,0.04534,0.064598,26.0,0.004922,47.0,0.23777926075159378,2019,5.4167
130497,serious mental illness in the past year,2018-2019,2.0,SMIYR,Texas,20.0,4.0,907.0,800.0,1028.0,1.0,7083.0,4952.0,0.6807,20979200.0,0.043241,0.03814,0.04899,58.0,0.002758,48.0,0.1749206893566841,2019,4.3241000000000005
130646,serious mental illness in the past year,2018-2019,2.0,SMIYR,Utah,20.0,4.0,141.0,119.0,166.0,5.0,2099.0,1493.0,0.7105,2227923.0,0.063113,0.053465,0.074365,12.0,0.005323,49.0,0.20408647238313588,2019,6.3113
130795,serious mental illness in the past year,2018-2019,2.0,SMIYR,Vermont,20.0,4.0,29.0,25.0,35.0,5.0,2213.0,1408.0,0.6579,504510.0,0.058265,0.049037,0.069102,3.0,0.005122,50.0,0.21695084466873163,2019,5.826499999999999
130944,serious mental illness in the past year,2018-2019,2.0,SMIYR,Virginia,20.0,4.0,292.0,248.0,345.0,1.0,3231.0,2228.0,0.6804,6450924.0,0.045331,0.038389,0.053459,25.0,0.003827,51.0,0.24139891847063769,2019,4.5331
131093,serious mental illness in the past year,2018-2019,2.0,SMIYR,Washington,20.0,4.0,321.0,267.0,386.0,4.0,2240.0,1438.0,0.6386,5803794.0,0.055301,0.04594,0.066436,30.0,0.005233,53.0,0.22847426764504528,2019,5.5301
131242,serious mental illness in the past year,2018-2019,2.0,SMIYR,West Virginia,20.0,4.0,82.0,69.0,98.0,5.0,2410.0,1476.0,0.5998,1409684.0,0.058443,0.049007,0.069562,7.0,0.005245,54.0,0.19025370683486648,2019,5.8443000000000005
131391,serious mental illness in the past year,2018-2019,2.0,SMIYR,Wisconsin,20.0,4.0,236.0,193.0,287.0,3.0,2128.0,1418.0,0.6696,4477600.0,0.052618,0.04307,0.064141,24.0,0.005359,55.0,0.23741087655415857,2019,5.2618
131540,serious mental illness in the past year,2018-2019,2.0,SMIYR,Wyoming,20.0,4.0,24.0,20.0,29.0,4.0,1895.0,1431.0,0.737,434479.0,0.055061,0.046123,0.065612,2.0,0.00498,56.0,0.23157030550933785,2019,5.5061
